cooplabmst_id,dsp_sample_id,dsp_pedon_id,layer_no_lab,dsp_pedon,sand_pct,silt_pct,clay_pct_lab,texture,bulk_density,water_content,soc_pct,tc_pct,tn_pct,kssl_wsa,yoder_agg_stab_mwd,yoder_agg_stab_total_ws,yoder_ws_2_8,yoder_ws_pt5_2,yoder_ws_250_500,yoder_ws_53_250,ec,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace,weoc,weon,effervescence,plfa_id,kssl_labsampnum,hzdesg,hrzdep_t,hrzdep_b,layerdes_id,layer_no_field,field_texture,coarse_frag_volume,clay_pct_field,color_moist_hue,color_moist_value,color_moist_chroma,color_dry_hue,color_dry_value,color_dry_chroma,depletions_knd,depletions_col_h,depletions_col_v,depletions_col_c,ped_surf_feat_knd,ped_surf_feat_amt,ped_surf_feat_loc,conc_knd,conc_qty,conc_size,conc_cont,conc_col_h,conc_col_v,conc_col_c,conc_mst,conc_shp,conc_loc,structure_grade,structure_size,structure_type,consistence_rup_res_mst,consistence_rup_res_dry,consistence_stk,consistence_pls,roots_qty1,roots_sz1,roots_qty2,roots_sz2,roots_qty3,roots_sz3,roots_loc,pores_qty1,pores_sz1,pores_qty2,pores_sz2,pores_qty3,pores_sz3,pores_shp,roots_qty4,roots_sz4,roots_qty5,roots_sz5,pores_qty4,pores_sz4,pores_qty5,pores_sz5,dsp_plot_id,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,genhz,bd_fill,soc_fill,coarse_frag_fill,hrzdepth,cf_mult,soc_stock_hrz,lat,long,ID,mat,map,climate,single_ring_infiltration_1,single_ring_infiltration_2,cornell_infiltrometer
108,KeC1 - 1-1,KeC1 - 1,1,S2018KS179110,NA,NA,NA,,1.11023909,0.27,2.17,NA,NA,10,0.507324803,NA,NA,NA,NA,NA,NA,NA,1.064809976,77.5806569,104.407741,32.47043952,275.5157323,28.48571991,6.567889988,496.1191361,7.997775606,NA,NA,,KS-179-SW-110-1-0_5-2018,19N02553,Ap1,0,5,357,1,SIL  ,0,24,10YR,3,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,A,1.11023909,2.17,0,5,1,12.0460941265,39.244626,-100.557271,156,11.226166725158691,521,cool_dry,NA,NA,NA
109,KeC1 - 1-2,KeC1 - 1,2,S2018KS179110,NA,NA,NA,,1.420685092,0.2,1.9,NA,NA,13.33333333,0.313069575,NA,NA,NA,NA,NA,NA,NA,1.003563314,54.69240416,47.25891735,40.35378441,268.2230102,31.0761933,8.60070093,459.1304348,6.834202952,NA,NA,,KS-179-SW-110-2-5_10-2018,19N02554,Ap1,5,10,358,2,SIL  ,0,24,10YR,3,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,A,1.420685092,1.9,0,5,1,13.496508374000001,39.244626,-100.557271,156,11.226166725158691,521,cool_dry,NA,NA,NA
110,KeC1 - 1-3,KeC1 - 1,3,S2018KS179110,NA,NA,NA,,1.269239791,0.2,1.61,NA,NA,16.66666667,0.637495358,NA,NA,NA,NA,NA,NA,NA,0.847963289,67.5017613,44.57900088,147.660917,389.6314171,65.07012822,25.21829198,389.5283529,3.227247185,NA,NA,,KS-179-SW-110-3-10_23-2018,19N02555,Ap2,10,23,359,3,SICL ,0,28,10YR,2,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,A,1.269239791,1.61,0,13,1,26.56518882563,39.244626,-100.557271,156,11.226166725158691,521,cool_dry,NA,NA,NA
111,KeC1 - 1-4,KeC1 - 1,4,S2018KS179110,NA,NA,NA,,1.277334863,0.23,1.14,NA,NA,18.33333333,0.877940981,NA,NA,NA,NA,NA,NA,NA,0.811817506,34.51686004,37.0352107,195.3996704,231.1459522,188.0698757,55.79728623,286.1524014,1.710420726,NA,NA,,KS-179-SW-110-4-23_36-2018,19N02556,Bt1,23,36,360,4,SICL ,0,35,10YR,3,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PR,NA,NA,NA,NA,7,VF,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Bt,1.277334863,1.14,0,13,1,18.930102669660002,39.244626,-100.557271,156,11.226166725158691,521,cool_dry,NA,NA,NA
112,KeC1 - 1-5,KeC1 - 1,5,S2018KS179110,NA,NA,NA,,1.324462422,0.22,0.78,NA,NA,16.66666667,0.90935168,NA,NA,NA,NA,NA,NA,NA,0.779057826,27.63962376,29.33053359,166.6281385,81.79968338,116.19129650000001,32.46407388,180.919841,1.270259465,NA,NA,,KS-179-SW-110-5-36_54-2018,19N02557,Bt2,36,54,361,5,SICL ,0,38,10YR,4,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PR,NA,NA,NA,NA,7,VF,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Bt,1.324462422,0.78,0,18,1,18.595452404880003,39.244626,-100.557271,156,11.226166725158691,521,cool_dry,NA,NA,NA
113,KeC1 - 1-6,KeC1 - 1,6,S2018KS179110,NA,NA,NA,,1.403438092,0.18,0.6,NA,NA,26.66666667,0.898082891,NA,NA,NA,NA,NA,NA,NA,0.88160834,19.62190038,11.27612866,93.9339485,23.23641636,61.62334584,38.66092137,124.881878,1.083677601,NA,NA,,KS-179-SW-110-6-54_69-2018,19N02558,Btk1,54,69,362,6,SICL ,0,32,10YR,4,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PR,NA,NA,NA,NA,7,VF,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Btk,1.403438092,0.6,0,15,1,12.630942828,39.244626,-100.557271,156,11.226166725158691,521,cool_dry,NA,NA,NA
114,KeC1 - 1-7,KeC1 - 1,7,S2018KS179110,NA,NA,NA,,1.287678566,0.19,0.83,NA,NA,6.666666667,0.580567087,NA,NA,NA,NA,NA,NA,NA,0.924530943,16.42682371,7.878261069,85.2971646,13.5858194,33.53780725,28.20208421,110.7485733,1.047286371,NA,NA,,KS-179-SW-110-7-69_87-2018,19N02559,Btk2,69,87,363,7,SIL  ,0,23,10YR,5,3,,NA,NA,NA,-,NA,NA,,,,CAM,2%,NA,  F,10YR,7,2,,D,,2,CO,PR,NA,NA,NA,NA,7,VF,NA,,NA,,T,3,F,NA,,NA,,VE,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Btk,1.287678566,0.83,0,18,1,19.23791777604,39.244626,-100.557271,156,11.226166725158691,521,cool_dry,NA,NA,NA
115,KeC1 - 1-8,KeC1 - 1,8,S2018KS179110,NA,NA,NA,,1.111048597,0.19,0.53,NA,NA,6.666666667,0.344307477,NA,NA,NA,NA,NA,NA,NA,0.811894469,11.43061655,6.174033791,43.0205342,8.566509496,17.17591882,20.63371909,65.14731103,0.809178416,NA,NA,,KS-179-SW-110-8-87_100-2018,19N02560,Bk,87,100,364,8,SIL  ,0,21,10YR,5,4,,NA,NA,NA,-,NA,NA,,,,CAM,2%,NA,  F,10YR,7,2,,D,,2,CO,PR,NA,NA,NA,NA,7,VF,NA,,NA,,T,3,F,NA,,NA,,VE,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Bk,1.111048597,0.53,0,13,1,7.6551248333299995,39.244626,-100.557271,156,11.226166725158691,521,cool_dry,NA,NA,NA
116,KeC1 - 2-1,KeC1 - 2,1,S2018KS179111,NA,NA,NA,,1.268092989,0.23,2.1,NA,NA,6.666666667,0.567062531,NA,NA,NA,NA,NA,NA,NA,0.951311112,78.88579999,101.532134,25.57346289,244.8173586,28.37776789,4.822480668,457.86521,6.807891767,NA,NA,,KS-179-SW-111-1-0_5-2018,19N02561,Ap,0,5,365,1,SIL  ,0,23,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,A,1.268092989,2.1,0,5,1,13.3149763845,39.244626,-100.557271,157,11.226166725158691,521,cool_dry,NA,NA,NA
117,KeC1 - 2-2,KeC1 - 2,2,S2018KS179111,NA,NA,NA,,1.313695227,0.23,1.74,NA,NA,6.666666667,0.534717175,NA,NA,NA,NA,NA,NA,NA,0.846934674,31.97314049,50.72831257,30.15211167,235.3416709,20.55463615,6.715153519,361.3193288,5.55426632,NA,NA,,KS-179-SW-111-2-5_10-2018,19N02562,Ap,5,10,366,2,SIL  ,0,23,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,A,1.313695227,1.74,0,5,1,11.4291484749,39.244626,-100.557271,157,11.226166725158691,521,cool_dry,NA,NA,NA
118,KeC1 - 2-3,KeC1 - 2,3,S2018KS179111,NA,NA,NA,,1.305217888,0.23,1.15,NA,NA,13.33333333,0.744553382,NA,NA,NA,NA,NA,NA,NA,0.749106637,42.4601848,43.4747127,156.8380026,297.9370915,59.03912506,18.68289312,281.6029038,1.828286173,NA,NA,,KS-179-SW-111-3-10_25-2018,19N02563,A,10,25,367,3,SICL ,0,33,10YR,2,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,NA,NA,NA,NA,7,F,NA,,NA,,T,1,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,A,1.305217888,1.15,0,15,1,22.515008568,39.244626,-100.557271,157,11.226166725158691,521,cool_dry,NA,NA,NA
119,KeC1 - 2-4,KeC1 - 2,4,S2018KS179111,NA,NA,NA,,1.313456054,0.24,0.75,NA,NA,10,0.61915462,NA,NA,NA,NA,NA,NA,NA,0.779431021,18.36406873,31.16804689,154.015748,118.3637985,102.2604379,31.2397098,198.6127527,1.174103355,NA,NA,,KS-179-SW-111-4-25_36-2018,19N02564,Bt1,25,36,368,4,SICL ,0,35,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PR,NA,NA,NA,NA,7,F,NA,,NA,,T,1,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Bt,1.313456054,0.75,0,11,1,10.8360124455,39.244626,-100.557271,157,11.226166725158691,521,cool_dry,NA,NA,NA
120,KeC1 - 2-5,KeC1 - 2,5,S2018KS179111,NA,NA,NA,,1.327269137,0.22,0.59,NA,NA,16.66666667,1.172623784,NA,NA,NA,NA,NA,NA,NA,0.846188999,25.54486508,12.45267513,123.1587693,35.01849458,69.56074564,41.69182478,125.0770674,1.036462424,NA,NA,,KS-179-SW-111-5-36_59-2018,19N02565,Bt2,36,59,369,5,SICL ,0,33,10YR,4,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PR,NA,NA,NA,NA,7,F,NA,,NA,,T,1,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Bt,1.327269137,0.59,0,23,1,18.01104218909,39.244626,-100.557271,157,11.226166725158691,521,cool_dry,NA,NA,NA
121,KeC1 - 2-6,KeC1 - 2,6,S2018KS179111,NA,NA,NA,,1.201212785,0.2,0.64,NA,NA,10,0.724944297,NA,NA,NA,NA,NA,NA,NA,0.941087221,17.62042854,13.96485641,69.84655764,19.91162895,41.38111522,28.72551183,115.3186824,0.860085021,NA,NA,,KS-179-SW-111-6-59_78-2018,19N02566,Btk,59,78,370,6,SICL ,0,30,10YR,5,3,,NA,NA,NA,-,NA,NA,,,,CAM,1%,NA,,,NA,NA,,,,2,M,PR,NA,NA,NA,NA,7,F,NA,,NA,,T,3,F,NA,,NA,,VE,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Btk,1.201212785,0.64,0,19,1,14.6067474656,39.244626,-100.557271,157,11.226166725158691,521,cool_dry,NA,NA,NA
122,KeC1 - 2-7,KeC1 - 2,7,S2018KS179111,NA,NA,NA,,1.077273137,0.2,0.7,NA,NA,3.333333333,0.341053634,NA,NA,NA,NA,NA,NA,NA,0.811400811,12.88369209,7.461451794,31.21592974,5.535762424,29.74793914,22.17638928,65.33003064,0.745116938,NA,NA,,KS-179-SW-111-7-78_100-2018,19N02567,Bk,78,100,371,7,SIL  ,0,24,10YR,5,3,,NA,NA,NA,-,NA,NA,,,,CAM,1%,NA,,,NA,NA,,,,2,M,PR,NA,NA,NA,NA,7,F,NA,,NA,,T,3,F,NA,,NA,,VE,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Bk,1.077273137,0.7,0,22,1,16.5900063098,39.244626,-100.557271,157,11.226166725158691,521,cool_dry,NA,NA,NA
123,KeC1 - 3-1,KeC1 - 3,1,S2018KS179112,NA,NA,NA,,0.989217767,0.25,2.12,NA,NA,13.33333333,0.628437999,NA,NA,NA,NA,NA,NA,NA,1.008468461,79.21897723,90.72272663,48.52059423,347.4646757,45.83161674,4.009632534,481.2834225,7.363731581,NA,NA,,KS-179-SW-112-1-0_5-2018,19N02568,Ap1,0,5,372,1,SIL  ,0,24,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,A,0.989217767,2.12,0,5,1,10.485708330200001,39.244626,-100.557271,158,11.226166725158691,521,cool_dry,NA,NA,NA
124,KeC1 - 3-2,KeC1 - 3,2,S2018KS179112,NA,NA,NA,,1.182150311,0.26,1.78,NA,NA,6.666666667,0.364983002,NA,NA,NA,NA,NA,NA,NA,0.947138397,50.4142004,38.9644676,38.58895435,289.1995216,30.11909474,9.814741884,430.636523,6.269299132,NA,NA,,KS-179-SW-112-2-5_10-2018,19N02569,Ap1,5,10,373,2,SIL  ,0,24,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,A,1.182150311,1.78,0,5,1,10.521137767899999,39.244626,-100.557271,158,11.226166725158691,521,cool_dry,NA,NA,NA
125,KeC1 - 3-3,KeC1 - 3,3,S2018KS179112,NA,NA,NA,,1.181085423,0.19,1.41,NA,NA,20,0.887000553,NA,NA,NA,NA,NA,NA,NA,0.822964166,56.40008068,40.54933503,201.7515668,406.3519004,71.66133734,21.54324403,342.411129,2.434221222,NA,NA,,KS-179-SW-112-3-10_24-2018,19N02570,Ap2,10,24,374,3,SICL ,0,36,10YR,2,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,A,1.181085423,1.41,0,14,1,23.31462625002,39.244626,-100.557271,158,11.226166725158691,521,cool_dry,NA,NA,NA
126,KeC1 - 3-4,KeC1 - 3,4,S2018KS179112,NA,NA,NA,,1.235582603,0.25,0.92,NA,NA,19,0.491409697,NA,NA,NA,NA,NA,NA,NA,0.975037422,28.80387574,29.81549561,159.2259237,132.966327,160.8323733,46.10500579,204.0002792,1.344609485,NA,NA,,KS-179-SW-112-4-24_38-2018,19N02571,Bt,24,38,375,4,SICL ,0,36,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PR,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Bt,1.235582603,0.92,0,14,1,15.914303926639999,39.244626,-100.557271,158,11.226166725158691,521,cool_dry,NA,NA,NA
127,KeC1 - 3-5,KeC1 - 3,5,S2018KS179112,NA,NA,NA,,NA,0.23,0.64,NA,NA,15,0.69975708,NA,NA,NA,NA,NA,NA,NA,0.884452187,23.63865049,13.61679365,161.1387393,54.8087399,99.4734399,28.32335364,136.9139467,0.962118934,NA,NA,,KS-179-SW-112-5-38_61-2018,19N02572,Btk1,38,61,376,5,SIL  ,0,30,10YR,3,3,,NA,NA,NA,-,NA,NA,,,,CAM,2%,NA,,,NA,NA,,T,,2,M,PR,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Btk,1.2896228975625,0.64,0,23,1,18.98324905212,39.244626,-100.557271,158,11.226166725158691,521,cool_dry,NA,NA,NA
128,KeC1 - 3-6,KeC1 - 3,6,S2018KS179112,NA,NA,NA,,NA,0.21,0.64,NA,NA,16.5,0.672414567,NA,NA,NA,NA,NA,NA,NA,0.885710672,18.37531458,5.901244857,87.04816809,17.62132238,50.01375873,32.95410749,97.18773824,0.86983241,NA,NA,,KS-179-SW-112-6-61_80-2018R,19N02573,Btk2,61,80,377,6,SIL  ,0,28,10YR,4,3,,NA,NA,NA,-,NA,NA,,,,CAM,2%,NA,,,NA,NA,,,,2,M,PR,NA,NA,NA,NA,7,F,NA,,NA,,T,3,F,NA,,NA,,VE,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Btk,1.2896228975625,0.64,0,19,1,15.68181443436,39.244626,-100.557271,158,11.226166725158691,521,cool_dry,NA,NA,NA
129,KeC1 - 3-7,KeC1 - 3,7,S2018KS179112,NA,NA,NA,,NA,0.2,0.7,NA,NA,7.833333333,0.393256781,NA,NA,NA,NA,NA,NA,NA,0.872766549,13.01664678,5.741770297,56.13178345,17.66944299,24.77882909,23.50305692,85.77193734,0.765745958,NA,NA,,KS-179-SW-112-7-80_100-2018,19N02574,Bk,80,100,378,7,SIL  ,0,25,10YR,5,3,,NA,NA,NA,-,NA,NA,,,,CAM,2%,NA,,,NA,NA,,,,2,CO,PR,NA,NA,NA,NA,7,F,NA,,NA,,T,3,F,NA,,NA,,VE,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,Bk,1.2237974818333333,0.7,0,20,1,17.133164745666665,39.244626,-100.557271,158,11.226166725158691,521,cool_dry,NA,NA,NA
130,KeC2 - 1-1,KeC2 - 1,1,S2018KS193101,NA,NA,NA,,0.933968903,0.253132832,2.37,NA,NA,7,0.508598397,NA,NA,NA,NA,NA,NA,NA,0.933778193,221.7331907,170.0381488,38.90491681,469.3799911,103.1812369,4.710299883,483.7589264,8.386554648,NA,NA,,KS-193-SW-101-1-0_5-2018,19N02575,Ap1,0,5,379,1,SIL  ,0,16,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,F,GR,NA,NA,NA,NA,7,F,NA,,NA,,T,4,VF,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeC2,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,A,0.933968903,2.37,0,5,1,11.06753150055,39.3817794,-101.0631493,159,10.632999420166016,486,cool_dry,NA,NA,NA
131,KeC2 - 1-2,KeC2 - 1,2,S2018KS193101,NA,NA,NA,,1.140932904,0.2425,1.73,NA,NA,5.833333333,0.606465856,NA,NA,NA,NA,NA,NA,NA,7.737255756,61.65974105,44.9615553,37.14614878,283.7241178,69.97971921,7.356392784,338.3806456,5.370330763,NA,NA,,KS-193-SW-101-2-5_10-2018,19N02576,Ap1,5,10,380,2,SIL  ,0,16,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,F,GR,NA,NA,NA,NA,7,F,NA,,NA,,T,4,VF,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeC2,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,A,1.140932904,1.73,0,5,1,9.869069619600001,39.3817794,-101.0631493,159,10.632999420166016,486,cool_dry,NA,NA,NA
